id	definition	parents
ORPHA:100991	A rare, hereditary spastic paraplegia that can present as either a pure or complex phenotype. The pure form is characterized by lower limb spasticity, hyperreflexia and extensor plantar responses, presenting in childhood or adolescence. The complex form is characterized by the association with additional manifestations including peripheral neuropathy with upper limb muscle atrophy, moderate intellectual disability and parkinsonism. Deafness and retinitis pigmentosa have also been reported.	
ORPHA:100989	A rare, pure or complex form of hereditary spastic paraplegia characterized by early adulthood onset of slowly progressive lower limb spasticity resulting in gait disturbances, hyperreflexia and extensor plantar responses, urinary urgency and/or incontinence, muscle weakness, decreased vibration sense and mild muscular atrophy in lower extremities. It may be associated with complicating signs, such as sensory neuropathy, ataxia (i.e. mild dysmetria, uncoordinated eye movement) and mild dysphagia.	
ORPHA:100988	A rare, pure or complex form of hereditary spastic paraplegia typically characterized by presentation in late adolescence or early adulthood as a pure phenotype of lower limb spasticity with hyperreflexia and extensor plantar responses, as well as mild bladder disturbances and <i>pes cavus</i>. Rarely, it can present as a complex phenotype with additional manifestations including epilepsy, variable peripheral neuropathy and/or memory impairment.	
ORPHA:100986	Autosomal recessive spastic paraplegia type 5A is a form of hereditary spastic paraplegia characterized by either a pure phenotype of slowly progressive spastic paraplegia of the lower extremities with bladder dysfunction and pes cavus or a complex presentation with additional manifestations including cerebellar signs, nystagmus, distal or generalized muscle atrophy and cognitive impairment. Age of onset is highly variable, ranging from early childhood to adulthood. White matter hyperintensity and cerebellar and spinal cord atrophy may be noted, on brain magnetic resonance imaging, in some patients.	
ORPHA:100985	A rare form of hereditary spastic paraplegia with high intrafamilial clinical variability, characterized in most cases as a pure phenotype with an adult onset (mainly the 3rd to 5th decade of life, but that can present at any age) of progressive gait impairment due to bilateral lower-limb spasticity and weakness as well as very mild proximal weakness and urinary urgency. In some cases, a complex phenotype is also reported with additional manifestations including cognitive impairment, cerebellar ataxia, epilepsy and neuropathy. A faster disease progression is noted in patients with a later age of onset.	
ORPHA:100999	A pure form of hereditary spastic paraplegia characterized by a slowly progressive and relatively benign spastic paraplegia presenting in adulthood with spastic gait, lower limb hyperreflexia, extensor plantar responses, bladder dysfunction (urinary urgency and/or incontinence), and mild sensory and motor peripheral neuropathy.	
ORPHA:101000	Autosomal recessive spastic paraplegia type 20 (SPG20) is a type of complex hereditary spastic paraplegia characterized by an onset in infancy of progressive spastic paraparesis associated with distal amyotrophy, psuedobulbar palsy, motor and cognitive delays, mild cerebellar signs (dysarthria, dysdiadochokinesia, mild intention tremor), short stature and subtle skeletal abnormalities (pes cavus, mild talipes equinovarus, kyphoscoliosis). SPG20 is due to mutations in the <i>SPG20</i> gene (13q13.1), which encodes the protein spartin.	
ORPHA:686999	A rare primary lipodystrophy characterized by partial to generalized loss of fat, associated with metabolic complications and variable neurological manifestations. Most patients present with lipoatrophy of the limbs and trunk, associated with muscular hypertrophy. Metabolic complications include insulin-resistant diabetes mellitus, hypertriglyceridemia, and hepatic steatosis. Major neurological involvement is characterized by demyelinating polyneuropathy. Intellectual disability has also been reported in some patients. Females may present with hirsutism, hyperandrogenism, and polycystic ovary syndrome, while males present with gynecomastia.	
ORPHA:100997	A complex, hereditary, spastic paraplegia characterized by delayed motor development, spasticity, and inability to walk, later progressing to quadriplegia, motor aphasia, bowel and bladder dysfunction. Patients also present with vision problems and mild intellectual disability. The disease affects only males.	
ORPHA:100998	A complex hereditary spastic paraplegia characterized by progressive spastic paraplegia, upper and lower limb muscle atrophy, hyperreflexia, extensor plantar responses, pes cavus and occasionally impaired vibration sense. Association with hand muscles amyotrophy typical.	
ORPHA:100995	Autosomal recessive spastic paraplegia type 14 is a rare, complex hereditary spastic paraplegia characterized by adulthood-onset of slowly progressive spastic paraplegia of lower limbs presenting with spastic gait, hyperreflexia, and mild lower limb hypertonicity associated with mild intellectual disability, visual agnosia, short and long-term memory deficiency and mild distal motor neuropathy. Bilateral pes cavus and extensor plantar responses are also associated.	
ORPHA:686495	A rare multiple congenital anomalies/dysmorphic syndrome characterized by intellectual disability, developmental delay, impaired/delayed motor and speech development, hypotonia, seizures, impairment of sensory and autonomic system (including obstipation, diarrhea, repeated episodes of apnea and/or desaturation, temperature dysregulation, reduced pain sensation and fever with unknown origin), endocrine and exocrine dysfunction (including pancreatic insufficiency, growth hormone deficiency, hypothyroidism, hypopituitarism, and hypoglycemia) and hematological abnormalities (including hypohemoglobinemia and thrombocytopenia). Craniofacial dysmorphism is reported in all patients with the most common features being high/broad forehead, depressed/wide nasal bridge, short nose, small mouth with tented upper lip vermilion and myopathic facial expression with open mouth. The clinical course during the first years of life can potentially be fatal.	
ORPHA:100996	Autosomal recessive spastic paraplegia type 15 is a complex form of hereditary spastic paraplegia characterized by a childhood to adulthood onset of slowly progressive lower limb spasticity (resulting in gait disturbance, extensor plantar responses and decreased vibration sense) associated with mild intellectual disability, mild cerebellar ataxia, peripheral neuropathy (with distal upper limb amyotrophy) and retinal degeneration. Thin corpus callosum is a common imaging finding.	
ORPHA:686488	A rare, genetic, syndromic neurodevelopmental disorder characterized by global development delay with absent/poor speech, mild to profound intellectual disability, hypotonia and microcephaly. Other common clinical manifestations include brain abnormalities, behavioral disturbances, seizures, ophthalmological and skeletal manifestations, feeding difficulties, weight gain problems and distinctive facial features.	
